station_id,station_name,station_lat,station_long,total_rides
260,Broad St & Bridge St,40.70365182,-74.01167797,9511
261,Johnson St & Gold St,40.69474881,-73.98362464,7180
262,Washington Park,40.69178232,-73.97372989,5954
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,18072
265,Stanton St & Chrystie St,40.72229346,-73.99147535,24579
266,Avenue D & E 8 St,40.72368361,-73.97574813,8230
267,Broadway & W 36 St,40.75097711,-73.98765428,20589
268,Howard St & Centre St,40.71910537,-73.99973337,23215
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,9180
274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,7415
275,Washington Ave & Greene Ave,40.68650065,-73.96563307,3496
276,Duane St & Greenwich St,40.71748752,-74.0104554,14731
278,Concord St & Bridge St,40.69766564,-73.98476437,3905
279,Peck Slip & Front Street,40.707873,-74.00167,8784
279,Sands St & Gold St,40.69986937,-73.98271933,1267
280,E 10 St & 5 Ave,40.73331967,-73.99510132,26288
281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,37921
282,Kent Ave & S 11 St,40.70827295,-73.96834101,4821
284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,49517
285,Broadway & E 14 St,40.73454567,-73.99074142,58972
289,Monroe St & Classon Ave,40.6845683,-73.95881081,1863
291,Madison St & Montgomery St,40.713126,-73.984844,12467
293,Lafayette St & E 8 St,40.73028666,-73.9907647,79796
295,Pike St & E Broadway,40.71406667,-73.99293911,17392
296,Division St & Bowery,40.71413089,-73.9970468,18513
297,E 15 St & 3 Ave,40.734232,-73.986923,27371
301,E 2 St & Avenue B,40.72217444,-73.98368779,24514
302,Avenue D & E 3 St,40.72082834,-73.97793172,11359
303,Mercer St & Spring St,40.72362738,-73.99949601,22607
304,Broadway & Battery Pl,40.70463334,-74.01361706,20973
305,E 58 St & 3 Ave,40.76095756,-73.96724467,29604
306,Cliff St & Fulton St,40.70823502,-74.00530063,21766
307,Canal St & Rutgers St,40.71427487,-73.98990025,28756
308,St James Pl & Oliver St,40.71307916,-73.99851193,14303
309,Murray St & West St,40.7149787,-74.013012,16700
310,State St & Smith St,40.68926942,-73.98912867,13426
311,Norfolk St & Broome St,40.7172274,-73.98802084,17941
312,Allen St & E Houston St,40.722055,-73.989111,31647
313,Washington Ave & Park Ave,40.69610226,-73.96751037,6684
314,Cadman Plaza West & Montague St,40.69383,-73.990539,8028
314,Montague St & Clinton St,40.69424674,-73.99215922,438
315,South St & Gouverneur Ln,40.70355377,-74.00670227,20043
316,Fulton St & William St,40.70955958,-74.00653609,18521
317,E 6 St & Avenue B,40.72453734,-73.98185424,23752
319,Park Pl & Church St,40.71336124,-74.00937622,16875
320,Church St & Leonard St,40.71743998,-74.00583475,609
320,Leonard St & Church St,40.717571,-74.005549,12073
321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,5531
322,Clinton St & Tillary St,40.696192,-73.991218,5804
323,Lawrence St & Willoughby St,40.69236178,-73.98631746,12232
324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,11921
325,E 19 St & 3 Ave,40.73624527,-73.98473765,25657
326,E 11 St & 1 Ave,40.72953837,-73.98426726,28790
327,Vesey Pl & River Terrace,40.7153379,-74.01658354,45792
328,Watts St & Greenwich St,40.72405549,-74.00965965,19864
330,Reade St & Broadway,40.71450451,-74.00562789,16745
331,Pike St & Monroe St,40.71173107,-73.99193043,10072
332,Cherry St,40.71219906,-73.97948148,11905
334,W 20 St & 7 Ave,40.74238787,-73.99726235,30722
335,Washington Pl & Broadway,40.72903917,-73.99404649,25315
336,Sullivan St & Washington Sq,40.73047747,-73.99906065,28167
337,Old Slip & Front St,40.7037992,-74.00838676,11653
339,Avenue D & E 12 St,40.72580614,-73.97422494,4761
340,Madison St & Clinton St,40.71269042,-73.98776323,12133
341,Stanton St & Mangin St,40.71782143,-73.97628939,11598
342,Columbia St & Rivington St,40.71739973,-73.98016555,11610
343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,4235
344,Monroe St & Bedford Ave,40.6851443,-73.95380904,4416
345,W 13 St & 6 Ave,40.73649403,-73.99704374,40056
346,Bank St & Hudson St,40.73652889,-74.00618026,23355
347,W Houston St & Hudson St,40.72873888,-74.00748842,41776
348,W Broadway & Spring St,40.72490985,-74.00154702,31138
349,Rivington St & Ridge St,40.71850211,-73.98329859,14362
350,Clinton St & Grand St,40.71559509,-73.9870295,17593
351,Front St & Maiden Ln,40.70530954,-74.00612572,15212
353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,5195
354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,4878
355,Bayard St & Baxter St,40.71602118,-73.99974372,21556
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,11662
357,E 11 St & Broadway,40.73261787,-73.99158043,21928
358,Christopher St & Greenwich St,40.73291553,-74.00711384,47102
359,E 47 St & Park Ave,40.75510267,-73.97498696,25190
360,William St & Pine St,40.70717936,-74.00887308,15614
361,Allen St & Hester St,40.71605866,-73.99190759,29286
363,West Thames St,40.70834698,-74.01713445,25838
364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,4293
365,Fulton St & Grand Ave,40.68223166,-73.9614583,5232
366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,12508
368,Carmine St & 6 Ave,40.73038599,-74.00214988,46963
369,Washington Pl & 6 Ave,40.73224119,-74.00026394,20711
372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,2808
373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,4490
376,John St & William St,40.70862144,-74.00722156,16346
377,6 Ave & Canal St,40.72243797,-74.00566443,18527
379,W 31 St & 7 Ave,40.749156,-73.9916,47876
380,W 4 St & 7 Ave S,40.73401143,-74.00293877,37964
382,University Pl & E 14 St,40.73492695,-73.99200509,53310
383,Greenwich Ave & Charles St,40.735238,-74.000271,25424
384,Fulton St & Waverly Ave,40.68317813,-73.9659641,7123
385,E 55 St & 2 Ave,40.75797322,-73.96603308,12524
386,Centre St & Worth St,40.71494807,-74.00234482,17907
387,Centre St & Chambers St,40.71273266,-74.0046073,38145
388,W 26 St & 10 Ave,40.749717753,-74.002950346,25291
389,Broadway & Berry St,40.71044554,-73.96525063,6765
390,Duffield St & Willoughby St,40.69221589,-73.9842844,5691
391,Clark St & Henry St,40.69760127,-73.99344559,11149
392,Jay St & Tech Pl,40.695065,-73.987167,10350
393,E 5 St & Avenue C,40.72299208,-73.97995466,14261
394,E 9 St & Avenue C,40.72521311,-73.97768752,24666
395,Bond St & Schermerhorn St,40.68807003,-73.98410637,8159
396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,4957
397,Fulton St & Clermont Ave,40.68415748,-73.96922273,3635
398,Atlantic Ave & Furman St,40.69165183,-73.9999786,9493
399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,4143
400,Pitt St & Stanton St,40.71926081,-73.98178024,6314
401,Allen St & Rivington St,40.72019576,-73.98997825,31188
402,Broadway & E 22 St,40.7403432,-73.98955109,54613
403,E 2 St & 2 Ave,40.72502876,-73.99069656,24717
405,Washington St & Gansevoort St,40.739323,-74.008119,29478
406,Hicks St & Montague St,40.69512845,-73.99595065,10666
407,Henry St & Poplar St,40.700469,-73.991454,6076
408,Market St & Cherry St,40.71076228,-73.99400398,9533
409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,3378
410,Suffolk St & Stanton St,40.72066442,-73.98517977,29076
411,E 6 St & Avenue D,40.72228087,-73.97668709,11422
412,Forsyth St & Canal St,40.7158155,-73.99422366,18825
414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,8719
415,Pearl St & Hanover Square,40.7047177,-74.00926027,17279
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,7437
417,Barclay St & Church St,40.71291224,-74.01020234,32876
418,Front St & Gold St,40.70224,-73.982578,5242
419,Carlton Ave & Park Ave,40.69580705,-73.97355569,2843
420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,4338
421,Clermont Ave & Park Ave,40.69573398,-73.97129668,3901
422,W 59 St & 10 Ave,40.770513,-73.988038,19318
423,W 54 St & 9 Ave,40.76584941,-73.98690506,12228
426,West St & Chambers St,40.71754834,-74.01322069,56956
427,Bus Slip & State St,40.701907,-74.013942,12305
427,State St,40.70251526,-74.01427023,2761
428,E 3 St & 1 Ave,40.72467721,-73.98783413,31143
430,York St & Jay St,40.7014851,-73.98656928,15947
432,E 7 St & Avenue A,40.72621788,-73.98379855,31459
433,E 13 St & Avenue A,40.72955361,-73.98057249,31172
434,9 Ave & W 18 St,40.74317449,-74.00366443,24459
435,W 21 St & 6 Ave,40.74173969,-73.99415556,65283
436,Hancock St & Bedford Ave,40.68216564,-73.95399026,3402
437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,2614
438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,25940
439,E 4 St & 2 Ave,40.7262807,-73.98978041,28799
440,E 45 St & 3 Ave,40.75255434,-73.97282625,17178
441,E 52 St & 2 Ave,40.756014,-73.967416,13057
442,W 27 St & 7 Ave,40.746647,-73.993915,34407
443,Bedford Ave & S 9th St,40.70853074,-73.96408963,2250
444,Broadway & W 24 St,40.7423543,-73.98915076,51527
445,E 10 St & Avenue A,40.72740794,-73.98142006,37885
446,W 24 St & 7 Ave,40.74487634,-73.99529885,39489
447,8 Ave & W 52 St,40.76370739,-73.9851615,25971
448,W 37 St & 10 Ave,40.75660359,-73.9979009,25677
449,W 52 St & 9 Ave,40.76461837,-73.98789473,14248
450,W 49 St & 8 Ave,40.76227205,-73.98788205,28891
453,W 22 St & 8 Ave,40.74475148,-73.99915362,30978
454,E 51 St & 1 Ave,40.75455731,-73.96592976,11407
455,1 Ave & E 44 St,40.75001986,-73.96905301,16886
456,E 53 St & Madison Ave,40.7597108,-73.97402311,13093
457,Broadway & W 58 St,40.76695317,-73.98169333,35375
458,11 Ave & W 27 St,40.751396,-74.005226,25833
459,W 20 St & 11 Ave,40.746745,-74.007756,34849
460,S 4 St & Wythe Ave,40.71285887,-73.96590294,7272
461,E 20 St & 2 Ave,40.73587678,-73.98205027,33608
462,W 22 St & 10 Ave,40.74691959,-74.00451887,40940
465,Broadway & W 41 St,40.75513557,-73.98658032,37823
466,W 25 St & 6 Ave,40.74395411,-73.99144871,31869
467,Dean St & 4 Ave,40.68312489,-73.97895137,10789
468,Broadway & W 55 St,40.7652654,-73.98192338,21033
469,Broadway & W 53 St,40.76344058,-73.98268129,18981
470,W 20 St & 8 Ave,40.74345335,-74.00004031,23727
471,Grand St & Havemeyer St,40.71286844,-73.95698119,6276
472,E 32 St & Park Ave,40.7457121,-73.98194829,39529
473,Rivington St & Chrystie St,40.72110063,-73.9919254,18760
474,5 Ave & E 29 St,40.7451677,-73.98683077,30051
476,E 31 St & 3 Ave,40.74394314,-73.97966069,31387
477,W 41 St & 8 Ave,40.75640548,-73.9900262,43370
478,11 Ave & W 41 St,40.76030096,-73.99884222,23932
479,9 Ave & W 45 St,40.76019252,-73.9912551,29922
480,W 53 St & 10 Ave,40.76669671,-73.99061728,17991
481,S 3 St & Bedford Ave,40.71260486,-73.96264403,6856
482,W 15 St & 7 Ave,40.73935542,-73.99931783,30226
483,E 12 St & 3 Ave,40.73223272,-73.98889957,33835
484,W 44 St & 5 Ave,40.75500254,-73.98014437,20927
485,W 37 St & 5 Ave,40.75038009,-73.98338988,21344
486,Broadway & W 29 St,40.7462009,-73.98855723,29510
487,E 20 St & FDR Drive,40.73314259,-73.97573881,23425
488,W 39 St & 9 Ave,40.75645824,-73.99372222,36595
490,8 Ave & W 33 St,40.751551,-73.993934,52253
491,E 24 St & Park Ave S,40.74096374,-73.98602213,29154
492,W 33 St & 7 Ave,40.75019995,-73.99093085,36233
494,W 26 St & 8 Ave,40.74734825,-73.99723551,31295
495,W 47 St & 10 Ave,40.76269882,-73.99301222,19756
496,E 16 St & 5 Ave,40.73726186,-73.99238967,34272
497,E 17 St & Broadway,40.73704984,-73.99009296,71981
498,Broadway & W 32 St,40.74854862,-73.98808416,34240
499,Broadway & W 60 St,40.76915505,-73.98191841,49011
500,Broadway & W 51 St,40.76228826,-73.98336183,22156
501,FDR Drive & E 35 St,40.744219,-73.97121214,21909
502,Henry St & Grand St,40.714215,-73.981346,20403
503,E 20 St & Park Ave,40.73827428,-73.98751968,23282
504,1 Ave & E 15 St,40.73221853,-73.98165557,45863
505,6 Ave & W 33 St,40.74901271,-73.98848395,33469
507,E 25 St & 2 Ave,40.73912601,-73.97973776,28144
508,W 46 St & 11 Ave,40.76341379,-73.99667444,19052
509,9 Ave & W 22 St,40.7454973,-74.00197139,35786
511,E 14 St & Avenue B,40.72938685,-73.97772429,28339
513,W 56 St & 10 Ave,40.768254,-73.988639,14492
514,12 Ave & W 40 St,40.76087502,-74.00277668,33397
515,W 43 St & 10 Ave,40.76009437,-73.99461843,26353
516,E 47 St & 1 Ave,40.75206862,-73.96784384,10441
517,E 41 St & Madison Ave,40.752141,-73.979782,16762
517,Pershing Square S,40.75149263,-73.97798848,2755
517,Pershing Square South,40.751581,-73.97791,9584
518,E 39 St & 2 Ave,40.74780373,-73.9734419,35133
519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,50382
519,Pershing Square N,40.75188406,-73.97770164,5829
519,Pershing Square North,40.751873,-73.977706,26570
520,W 52 St & 5 Ave,40.75992262,-73.97648516,15514
522,E 51 St & Lexington Ave,40.75714758,-73.97207836,16030
523,W 38 St & 8 Ave,40.75466591,-73.99138152,43194
524,W 43 St & 6 Ave,40.75527307,-73.98316936,3989
525,W 34 St & 11 Ave,40.75594159,-74.0021163,14475
526,E 33 St & 5 Ave,40.74765947,-73.98490707,25287
527,E 33 St & 1 Ave,40.74315566,-73.97434726,14642
527,E 33 St & 2 Ave,40.744023,-73.976056,2365
528,2 Ave & E 31 St,40.74290902,-73.97706058,46383
529,W 42 St & 8 Ave,40.7575699,-73.99098507,25152
530,11 Ave & W 59 St,40.771522,-73.990541,19304
531,Forsyth St & Broome St,40.71893904,-73.99266288,28415
532,S 5 Pl & S 4 St,40.710451,-73.960876,18512
533,Broadway & W 39 St,40.75299641,-73.98721619,20204
534,Water - Whitehall Plaza,40.70255065,-74.0127234,11849
536,1 Ave & E 30 St,40.74144387,-73.97536082,30840
537,Lexington Ave & E 24 St,40.74025878,-73.98409214,35670
539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,16491
540,Lexington Ave & E 26 St,40.74147286,-73.98320928,37731
545,E 23 St & 1 Ave,40.736502,-73.97809472,31381
546,E 30 St & Park Ave S,40.74444921,-73.98303529,30202
2000,Front St & Washington St,40.70255088,-73.98940236,13148
2001,7 Ave & Farragut St,40.69892054,-73.97332996,433
2001,Sands St & Navy St,40.699773,-73.979927,920
2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,14613
2003,1 Ave & E 18 St,40.73416059,-73.98024289,21947
2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,667
2006,Central Park S & 6 Ave,40.76590936,-73.97634151,30710
2008,Little West St & 1 Pl,40.70569254,-74.01677685,19169
2009,Catherine St & Monroe St,40.71117444,-73.99682619,12931
2010,Grand St & Greene St,40.72165481,-74.00234737,20532
2012,E 27 St & 1 Ave,40.739445,-73.976806,19382
2021,W 45 St & 8 Ave,40.75929124,-73.98859651,21590
2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,14276
2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,10842
3002,South End Ave & Liberty St,40.711512,-74.015756,40107
